text,emojis
# 做 一回 重庆 人 # 饭上 了 ， 中午 在 重庆 老牌 翠云 水煮鱼 ， 话 说 这 水煮鱼 ， 厦门人 都 不 陌生 ， 要说 厦门 大街小巷 都 能 找到 一家 水煮鱼 店 一点 也 不为过 ， 今天 我 替 厦门 爷们儿 姐们儿 们 尝尝 正宗 重庆 水煮鱼 哈 [ 哈哈 ] [ 哈哈 ] @ 新浪 重庆   @ 厦门 美食   @ 渝 小 新   @ 重庆 嘿 好吃   @ 重庆 旅游   @ 新浪 美食,"['[哈哈]', '[哈哈]']"
【 城市 之音 四川 台 FM102.6 】 城市 之音 # 2013 校园 迎新 # 巡回 晚会 第十二 站 之 明星 音乐教室 。 快 来 合照 上 找 找 自己 洁白 的 门牙 吧 ！ [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] ps : 你 挤进 @ 弦子 Stringer   @ 张萱 妍   的 镜头 了 吗 ？ @ 四川 工商职业 技术 学院   请 大家 期待 晚上 的 精彩演出 吧 ！,"['[哈哈]', '[哈哈]', '[哈哈]']"
# 丝芙兰 秋冬 媒体 开放日 #   试用 了 下丝 芙兰 11 月 才 上市 的 小胖 盈密 睫毛膏 ， 外观 让 人 印象 深刻 ， 三重 刷头 能 刷 出 假睫毛 一样 的 效果 ， 秋冬 要备 一只 先 [ 太 开心 ] [ 太 开心 ] [ 太 开心 ] [ 太 开心 ] @ 丝芙兰 SEPHORA,"['[太开心]', '[太开心]', '[太开心]', '[太开心]']"
暴风雪 在 美国 东部 ， 大西洋 气候 蹂躏 着 冬天 的 人们 。 而 我们 在 西部 ， 享受 着 太平洋 温暖 的 气候 ， 白天 短 T ， 晚上 抓 绒衣 。 美国 之大 ， 甚 于 中国 ， 如同 东北 再 冷 ， 海南 热死 ！ [ 嘻嘻 ] / / @ 靠 谱 青年 小 Q : 没有 暴风雪 ！ [ 爱 你 ],"['[嘻嘻]', '[爱你]']"
你 更 狠 [ 赞 ] / / @ 吊儿郎当 刘 大少爷 :   不是 新来 个 15 号 吗 ， 那 就 照 15 个进 [ 哈哈 ] / / @ 一一 零号 院 的 拿 大爷 : 6 个   / / @ 随缘 _ GUOAN : 4 个,"['[赞]', '[哈哈]']"
# 雕粉 年终 答谢会 # [ 嘻嘻 ] 接待工作 准备 完毕 ， 此刻 我们 的 “ 顶级 大厨 ” 团队 已经 开始 为了 中午 的 “ 未上市 新品 试吃 ” 做 准备 ！ [ 可爱 ] 各位 来 参加 的 幸运 雕粉 ， 你们 在 哪 ？ ps : [ 酷 ] 感谢 “ 雕粉 年终 答谢会 ” 甜品 赞助 ― @ 皮娜 鲍什 下午茶     我 在 这里 : http : / / t . cn / z8ABSGH,"['[嘻嘻]', '[可爱]', '[酷]']"
新西兰   [ 爱 你 ] [ 爱 你 ] [ 爱 你 ]   / / @ 叮叮 带 你 玩转 新西兰 : 天气 不错 哦,"['[爱你]', '[爱你]', '[爱你]']"
应该 改进 ， 我们 的 官员 已经 不想 住 美国 了 。 [ 嘻嘻 ] / / @ 美 ? ? 港 ? ? 事 ? :   最好 能 有 英文版 ， 以利 改 ? ！ / / @ hahadfaf : 赞 ！ 权威 揭批 美帝 ！ ！ @ 美国驻华大使馆   @ 美 ? ? 港 ? ? 事 ?   / / @ 作家 岳南 :   把 你们 的 老婆 、 二奶 、 小三加 一群 兔崽子 弄回 大陆 ， 就 不用 再 费力 叫骂 了 。 [ 兔子 ] / / @ 薛纪天 EdDuck :   又 见 高级 黑 。,"['[嘻嘻]', '[兔子]']"
拍了拍 了   [ 雪 ] [ 雪 ] [ 嘻嘻 ] / / @ 微博 iPhone 客户端 :   【 一场 大雪 点燃 帝都 热情 】 你 那里 有没有 下雪 呢 ？ [ 江南style ] 拍个 雪景 、 发条 微博 ， 一 起来 享受 冬天 的 冻 ~ 之美 吧 ！,"['[雪]', '[雪]', '[嘻嘻]', '[江南style]']"
嘿嘿     我 正 找 案例 呢     这个 很巧   正合适 呢 [ 嘻嘻 ]   / / @ 无腿 的 小鸟 有 大脚 : 拉黑 算了 ， 没 必要 和 这种 人 浪费时间 。   / / @ 生涯 小厨 大 曾 : 回复 @ 午马 卯兔 andywang : @ Annie 的 奇趣 世界   @ 赵思宇 JORCY   @ 李 美玲 Evelyn   伙计 们 快 来看 啊   [ 酷 ] 有来 踢 场子 的 啦 [ 偷笑 ],"['[嘻嘻]', '[酷]', '[偷笑]']"
[ 哈哈 ] / / @ 中国 老陌 :   大爷 很 生气 [ 吃惊 ],"['[哈哈]', '[吃惊]']"
回复 @ 悠哉 海盗 : 这 就是 西藏 ， 一个 来 了 就 不想 走 的 地方 ！ 就算 你 走 了 ， 早晚 还是 会 回来 的 地方 ！ [ 哈哈 ] [ 哈哈 ] [ 哈哈 ]   / / @ 悠哉 海盗 : 去年 去 骑 的 ?   不过 以后 有 机会   还 回去,"['[哈哈]', '[哈哈]', '[哈哈]']"
羡慕 死 我 啦 。   / / @ 喻小 2 : 昨晚 我 做 了 四道 菜 ， 小龙虾 是 大家 用 青蛙 钓来 的 ， 煮 出来 的 汤水 竟然 是 淡虾 黄色 ， @ DJ 臻 臻 小 厨娘   @ 孙孙 是 吃货   知道 上海 的 小龙虾 我 现场 啤酒 煮 出来 是 黑色 的 。 估计 这个 品种 的 小龙虾 可以 推广 药膳 两吃 了 。 。 [ 嘻嘻 ] [ 嘻嘻 ] 另外 茄子 ， 青椒 ， 樱桃 萝卜 我 都 是 用 自然 的 方法 烹饪 。 。,"['[嘻嘻]', '[嘻嘻]']"
爽脆 ? 甜 ！ 很 不 ? 。   / / @ 戴 踏踏 : 求 打赏 一只 ！ [ 抓狂 ] [ 花心 ] [ 鼓掌 ],"['[抓狂]', '[花心]', '[鼓掌]']"
真的 呀 [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]']"
我 忽然 萌生 了 一 ? 邪 ? 的 想法 ！ ? 看 下 ? ！ [ 哈哈 ] [ 嘻嘻 ] [ 嘻嘻 ] 我 在 这里 :   # 抚顺市 区 #   http : / / t . cn / z0kK25n,"['[哈哈]', '[嘻嘻]', '[嘻嘻]']"
@ 长江文艺出版社 尹志勇   黄马褂 看 过来 [ 嘻嘻 ]   / / @ 章 雪峰 zxf : [ 威武 ] 那个 穿 黄马褂 的 我 好象 很 熟 [ 偷笑 ],"['[嘻嘻]', '[威武]', '[偷笑]']"
山盛 第一波 ， 中场 休息 [ 哈哈 ] [ 酷 ] [ 给力 ],"['[哈哈]', '[酷]', '[给力]']"
太 可爱 啦 [ 抓狂 ] [ 抓狂 ] [ 抓狂 ] [ 抓狂 ] [ 抓狂 ] [ 抓狂 ] @ 史俊 Robert   @ 浮萍 - 兰色 叶子   / / @ 血型 VS 星座 : 微笑 天使 ！ [ 爱 你 ],"['[抓狂]', '[抓狂]', '[抓狂]', '[抓狂]', '[抓狂]', '[抓狂]', '[爱你]']"
回复 @ 陈怡杉 Chris : 必须 的 ！   / / @ 陈怡杉 Chris : 拍得 真美 [ 可爱 ] [ good ],"['[可爱]', '[good]']"
"瞧 小熊 这 韩国 思密达 的 范儿 啊 , 亲是 想 跟着 歌诗 达 去 韩国游 了 吧 !   [ 哈哈 ] [ 哈哈 ]","['[哈哈]', '[哈哈]']"
太有 才 了 ！ [ 鼓掌 ] [ 鼓掌 ]   / / @ 美女 小 AV : 棒 及 了,"['[鼓掌]', '[鼓掌]']"
# 臻 秀 家族 # 我家 是 比较 传统 的 家庭 ， 爸爸 是 家里 的 主心骨 哟 … 因为 我 的 爸爸 很 爱 这个 价家 ， 也 为 佳 付出 了 很多 呢 … [ 爱 你 ] [ 兔子 ] @ rabbitfox   @ 齐齐 妞儿   @ Natalieballet   @ 洲 海鱼 橘子,"['[爱你]', '[兔子]']"
这 鸡翅 ， 真特 么 辣 ！ 真特 么 香 ！ 当 餐馆老板 ， 不 就 这点 好 嘛 ― ― 想 吃 啥 随时 有人 伺候 着 ~ [ 嘻嘻 ] [ 嘻嘻 ] [ 嘻嘻 ],"['[嘻嘻]', '[嘻嘻]', '[嘻嘻]']"
[ 衰 ] 2011 年 愚人节   我 堂哥 跟 我 说 他 媳妇 跟 人 跑 了   害 我 安慰 他 半天   / / @ 新鲜 旅 厦门 :   谁 的 青春 不 愚人 ？ 扒 一 扒 那些 年 你 的 # 愚人节 ? 事 # ， 让 A 门浪乐 呵乐 呵 ！ [ 哈哈 ],"['[衰]', '[哈哈]']"
[ 鼓掌 ] / / @ 格玛 苜蓿 :   [ 鼓掌 ]   / / @ 蔡景晖 : 这 ， tmd 也 太美 了 。 。 。 潜水 去 水底 看 照片 ， 应该 是 编导 的 主意 吧 ？ [ 挖 鼻屎 ],"['[鼓掌]', '[鼓掌]', '[挖鼻屎]']"
林 诗人 ， 怪不得 五毛 啊 ！ 若非 对 薄 王有 偏爱 ， 对 南方 系有 偏见 ， 何至于 轻信 如此 拙劣 的 谣言 ？ 顺白 ： 在 下 对 南方 系死 挺 某 天才 亦 不齿 ， 但 其 对 薄王 的 揭露 ， 犹待 深入 。   / / @ 林岳芳 : 回复 @ 郎 志海 : 现在 那些 人 ， 习惯 谣言 倒逼 真相 ， 我 很 生气 ！ [ 悲伤 ]     / / @ 郎 志海 : 林 老师 很 生气 ， 后果 很 严重 [ 嘻嘻 ],"['[悲伤]', '[嘻嘻]']"
好 玩意儿 ！ / / @ 锐子 - _ - : [ 鼓掌 ] [ 鼓掌 ] @ 哆 啦 男   @ 头猫 玉头 咪   @ 如果 是 你 我 便 爱 你,"['[鼓掌]', '[鼓掌]']"
[ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ]   / / @ 青春 等成 鱼尾纹 : 允许 我 笑 十分钟 [ 嘻嘻 ],"['[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[嘻嘻]']"
前 几天 在 济南 的 这家 店 吃 过 [ 赞 ] @ 薰 衣如梦   / / @ 陈美环 irene : 厚切 ~ [ 馋嘴 ] [ 馋嘴 ] [ 馋嘴 ] [ 馋嘴 ] [ 爱 你 ],"['[赞]', '[馋嘴]', '[馋嘴]', '[馋嘴]', '[馋嘴]', '[爱你]']"
总规 ？ 总归 。 [ 哈哈 ] [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]', '[哈哈]']"
我 去 ~ ~ 你们 究竟 准备 了 几把 ？ 大麦 好 有钱 哇 ~ ~ ~ [ 鼓掌 ] / / @ 孤岛 A :   [ 赞 ] 人品 爆发 了 ！ @ 吉他 中国   @ 雅特 乐器   @ 郭志凯   @ 杜磊 有 约   @ 李宏杰 akaCheizak,"['[鼓掌]', '[赞]']"
转给 泰星迷 [ 兔子 ] 微信 泰国 13 日 北京 时间 18 ： 00 ? 19 ： 00 开放 泰国 九星 对 聊   加微信 帐户 TheStarToday   参与   [ 爱 你 ],"['[兔子]', '[爱你]']"
[ 哈哈 ] 描述 很 生动 ， 不骗你 。   / / @ 彼得 潘 有点 胖 : 编 片儿 的 现在 不是 笑 得 肚子疼 ， 就是 在 恨 得 直 抽 自己 嘴巴 [ 哈哈 ]   / / @ 中国 之声 - 王健 :   [ 哈哈 ]   / / @ sheh - 小冰 :   哈哈 … 好 诚实 的 阿姨 @ 林阿昏,"['[哈哈]', '[哈哈]', '[哈哈]']"
流金岁月 ， 滚石 三十年 特辑 ， 欢迎 收听 。 [ 话筒 ] # 贵州 旅游 广播 # 微 电台 同步 收听 。 [ 嘻嘻 ],"['[话筒]', '[嘻嘻]']"
情人节 来 故宫 ， 别有 一番 情调 ， 感谢 栗公 陪伴 [ 太 开心 ] [ 太 开心 ] @ MrGrindy,"['[太开心]', '[太开心]']"
我 怎么 觉得 那么 基情 [ 酷 ]   / / @ 洋小楠 :   [ 哈哈 ] ， 敢 光头 的 能 不帅 嘛 。 。 。 刘老师 更是 领头 人物 啊 / / @ 小胖 ShaSha : 怎么 都 是 光头 。 。 。 。 我 还 以为 是 刘老师 的 兄弟 呢 ， 哈哈,"['[酷]', '[哈哈]']"
[ 哈哈 ] [ 哈哈 ] [ 兔子 ] [ 兔子 ] / / @ 婷婷 虞 : 北纬 30 度 的 姑娘 们 来 围观 帅哥 呀 ！ @ 三色花   @ 老鼠 嚼 大米   / / @ 九江 旅游 杜 少华 : 您 把 两个 九江 都 宣传 了 ！ / / @ 陈荣彪 : 杜局 过谦 了 。 在 你 的 推动 下 ， 九江 已 是 名扬 九州 ！ / / / / @ 陈荣彪 : 期亲 听 杜局 娓娓道来 ！ / / @ 九江 旅游 杜 少华 :   神奇 的 北纬 30 度 。 / / @ 陈荣彪 : 交叉点 ， 显 魅力 ！ / /,"['[哈哈]', '[哈哈]', '[兔子]', '[兔子]']"
哈 P ？ 那 是 我妹 。 [ 哈哈 ] [ 鼓掌 ] [ 太 开心 ]   / / @ Radio 的 雨琪 : ? 日土活 也 配 和 女神 比 ！   哈 P   / / @ 哈 戳戳 : 你妹 ！     / / @ 明它 它 : 像 你 妹     / / @ 李一樊 :   我 日 哦 ， 现在 啥子 土贼 都 敢 装 女神 。     / / @ moon 侯大东 : 像 你 妹       / / @ 沈娜 : 像 你 妹 @ 黎姿 含 : 像 你 妹     / / @ 姨妈 教主 :   像 你 妹     / / @ 窝瑟 de 小宁 : 像 你 妹,"['[哈哈]', '[鼓掌]', '[太开心]']"
每天 早上 看着 爷爷 把 yo 宝接 走 ， 我 回屋 再 睡个 回笼觉 ， 感觉 爆好 ！   / / @ jade0808 : 每天 早上 看到 奶奶 喂 赖床 的 儿子 吃 早饭 ， 感觉 暴差 [ 怒 ] [ 哈哈 ],"['[怒]', '[哈哈]']"
/ / @ 星星 的 余 博文 _ 摄影师 :   回复 @ 奥里 维亚 _ 蕊 : [ good ]   / / @ 奥里 维亚 _ 蕊 : 不错 哦 ~ 大家 一 起来 看看 帮转 [ 嘻嘻 ] @ 澳中 之国   @ Cynthia 很 开心   @ 抖 S 大颜控 Mol 繁   @ 鸪鸪 小 神   @ 霜霜 小资 女   @ 星星 的 余 博文 _ 摄影师,"['[good]', '[嘻嘻]']"
@ 我 是 粼粼   [ 嘻嘻 ] [ 馋嘴 ] [ 带 着 微博去 旅行 ],"['[嘻嘻]', '[馋嘴]', '[带着微博去旅行]']"
没 看 文章 ， 但 很 赞同 这句 话 [ 鼓掌 ] [ 鼓掌 ]   / / @ 16hostel : 很赞 的 文章 ?   / / @ 阳 小草 : 今天 唯一 静下来 看 完 的 一篇 文章,"['[鼓掌]', '[鼓掌]']"
康源瑞廷 酒店 第二届 员工 拔河比赛 圆满结束 ， 经过 激烈 的 角逐 ， 餐饮 一队 获得 第一名 [ 威武 ] 前厅 部获 第二名 [ 鼓掌 ] 管家 部 和 工程 部分 获 第三名 [ good ]   我 在 这里 : http : / / t . cn / z8A3duC,"['[威武]', '[鼓掌]', '[good]']"
最 乖乖 的 就是 这个 宝贝 了 [ 哈哈 ] [ 爱 你 ] [ 爱 你 ] [ 爱 你 ] ， 大热天 卖萌 ， 不 容易 啊 亲 ? [ 熊猫 ] [ 熊猫 ] [ 熊猫 ] [ 太阳 ] [ 心 ] [ 萌 ],"['[哈哈]', '[爱你]', '[爱你]', '[爱你]', '[熊猫]', '[熊猫]', '[熊猫]', '[太阳]', '[心]', '[萌]']"
# Steak   Factor   牛扒 工厂 # 【 工厂 香 煎 墨西哥 牛肉 】 这个 简直 了 ！ ！ ！ 不吃 是 你 的 损失 ！ ！ ！ 我 一个 人 把 这 一 大盘 都 吃光 了 ！ ！ ！ [ 花心 ]   快 来 试试 吧 ！ 另外 这里 的 工厂 柠檬茶 也 很 好喝 哦 ~ ^ o ^ [ 太 开心 ]       地   址 ： 东方 新天地 PC201 - 03   （ 分享 来自 好豆网 资深 吃货 ： star68 ）,"['[花心]', '[太开心]']"
回复   @ 米斯 嘉儿 : [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] [ 哈哈 ] 你 乖点 ！ 广西省 花儿 ！ 淑女 点 ！   / / @ 米斯 嘉儿 : 黄小蕾 ！ 你 偷笑 个 屁 啊 ！ ～ [ 挖 鼻屎 ],"['[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[哈哈]', '[挖鼻屎]']"
名人 与 动画 的 神 吻合 [ 哈哈 ] [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]', '[哈哈]']"
# 达人 晒 奖品 # 昨晚 达人 之夜 偶用 7000 多 积分换 来 78 张 兑换 卡 [ 哈哈 ] 得到 我 想要 的 玩偶 啦 [ 酷 ] 可是 明明 咱是 要 的 两个 雷锋 浪 的 [ 思考 ] 怎么 全成 了 小浪 [ 委屈 ] @ 达 人   @ 达 人 特权,"['[哈哈]', '[酷]', '[思考]', '[委屈]']"
[ 耶 ] [ 鼓掌 ]   / / @ 犀利 妹 的 fans :   哇噻 ！ ！ ！ [ 花心 ] [ 花心 ] 大师级 Charles 都 出马 了 ！ 大家 还 hold 得 住 吗 ！ ？ 早 听说 他 是 甜品 届 的 宗师 了 呢 ！ [ good ] 曾 有幸 尝过 他 秘制 配方 的 甜点 ， 真不愧是 名副其实 的 宗师 阿 ！ ！ ！ [ 太 开心 ] [ 可爱 ] [ 可爱 ] [ good ] [ good ] @ Waterflavour :   [ 心 ] [ good ] Charles   Zhao,"['[耶]', '[鼓掌]', '[花心]', '[花心]', '[good]', '[太开心]', '[可爱]', '[可爱]', '[good]', '[good]', '[心]', '[good]']"
[ 赞 ] [ 心 ] / / @ 寻梦 婺源 : 婺源 人民 欢迎您   / / @ 水墨 婺源 : 热烈欢迎 叶导 一行 来 婺源 观光 考察 ！ [ 鼓掌 ] @ 婺源 篁 岭 景区   / / @ 叶强 导演 : [ 赞 ] 画入 心境 ！   / / @ 水墨 婺源 : 早上好 ！ [ 太阳 ] [ 微风 ] [ 咖啡 ] / / @ 不如 ? 兮 : / / @ 梦雨 札记 :   / / @ 水墨 婺源 :   春天 的 婺源 ， 美 得 令人 陶醉 ， 美 得 令人窒息 ！ 好 景致 就 该 大家 来 分享 ！ [ 赞 ] [ 微风 ] [ 微风 ],"['[赞]', '[心]', '[鼓掌]', '[赞]', '[太阳]', '[微风]', '[咖啡]', '[赞]', '[微风]', '[微风]']"
[ 江南style ] 想 吃 红烧肉 的 童鞋 注意 啦 。 。 想 吃 传奇 红烧肉 的 童鞋 们 注意 啦 。 。 你们 在 哪里 ？ [ 抱抱 ],"['[江南style]', '[抱抱]']"
好 朋友 明天 飞 回 格拉斯哥 了 ， 祝 她 旅途 一帆风顺 ！ 我 这 才 恍然大悟 呀 ， 格拉斯哥 和 格罗宁根 ， 都 是 格村 呀 ！ [ 哈哈 ] [ 哈哈 ] 荷兰 ， 苏格兰 ， 爱尔兰 ， 波兰 … 都 是 兰 呀 … 我 这 是 命中注定 搭牢 这些 地方 ！,"['[哈哈]', '[哈哈]']"
张张 都 精彩   / / @ 菜菜 的 食摄 空间 : 京菜 ， 京菜 [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ],"['[鼓掌]', '[鼓掌]', '[鼓掌]']"
/ / @ 神 笔记 : [ 哈哈 ] [ 哈哈 ],"['[哈哈]', '[哈哈]']"
比亚迪 ， 这种 品牌 ， 追求 这种 事情 ， 有 什么 意义 呢 ？ / / @ Frank _ 贾国清 :   看到 这个 牌子 ， 每次 都 能 想到 一个 英文单词 Beyound [ 衰 ] / / @ Autobeta 汽车 杂志 :   Top   gear 上面 有 一个 土豪 说 ： GT - R 就是 一个 跑 得 很快 的 塑料 盒子 。 塑料 盒子 又 怎么样 ， 关键 是 它 跑得快 啊 。 [ 嘻嘻 ] / / @ 南国 早报 汽车 周刊 :   即便 能 达到 ， 但 有何意义 ？,"['[衰]', '[嘻嘻]']"
什么 叫 坑 爹 ！ [ 哈哈 ] [ 哈哈 ] ！,"['[哈哈]', '[哈哈]']"
回复 @ 第一 团队 拓展 部 : 哈哈 ~ 真是 ~ 今天 是 个 好日子 ！ 天气 虽然 冷 ~ 但是 要 开僧 哦 ！ [ 江南style ]   / / @ 第一 团队 拓展 部 : 今天 也 是 我 的 生日 哦 ， 13 ~ 不过 我 还 米 奔 三 ~ ~ ~ [ 哈哈 ]   / / @ 首都 大酒店 官方 微博 : 同祝 今日 奔 三 ！   / / @ 北京 新侨 饭店 :   生日快乐 啊 。,"['[江南style]', '[哈哈]']"
好 民国 风 ！ [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ] @ Jenny _ Whale,"['[鼓掌]', '[鼓掌]', '[鼓掌]']"
定 会 大火 ！ 恭喜 ！ [ 威武 ] [ 给力 ]   / / @ 张萌杰 : 恭喜 ！   / / @ 徽州 小生 Li : 祝贺 ！ 越来越 好 ！ 越来越 火 ！ [ 太 开心 ] @ 侯林林 微博   @ 张萌杰   @ Michelle901013   / / @ 朱 _ 江宏 : [ good ],"['[威武]', '[给力]', '[太开心]', '[good]']"
一直 有 同学 咨询 ， 问报 满 的 课程 能 不能 多加 一个 名额 ， 这个 确实 不能 加 ！ 课堂 每期 限制 人数 ， 是 为了 同学 们 的 学习 质量 ， 请 大家 谅解 ！ [ 爱 你 ] 报满 的 课程 是 可以 选择 登记 候补 的 ， 谢谢 大家 [ 爱 你 ],"['[爱你]', '[爱你]']"
[ 奥特曼 ] ， 等 你 来 哦 。 老相识 。 [ 抱抱 ] / / @ summer __ 珊 : 哇噻 ， 终于 不用 去 百子 湾 了 ， 大赞 [ 给力 ] @ 风林火山 私家 牛 板筋 火锅,"['[奥特曼]', '[抱抱]', '[给力]']"
# 爱佑 ? 一汽 - 大众 奥迪 上海 宝贝 之 家 开放日 # ， 超酷 安安 ， 超酷 驾驶员 [ 哈哈 ] 腿部 残疾 也 阻挡 不了 孩子 的 童心 ， @ 陈数   快 转给 赵 爸爸 看看 [ 给力 ] @ 爱佑 - 奥迪 上海 宝贝 之 家   @ 奥迪 英杰 汇   @ 董芳 0000   @ 汇 英杰,"['[哈哈]', '[给力]']"
# 食尚 小米 慢游 泰国 # 登 游艇 畅游 湄南河 、 飞快 的 两岸 风光 和 疾驰 而 过 的 尖头 船 [ 嘻嘻 ] 我 爱 泰国 的 椰子 [ 馋嘴 ] 汁 甜 ！ 劈开 肉 更 好吃 ！ 两个 美妞刚 把 吸完 汁 的 椰子 扔 了 、 看见 我 把 自己 的 椰子 让 果摊 老板 劈开 拿 小勺 挖 椰肉 [ 馋嘴 ] 她俩 馋 啦 [ 害羞 ] 还有 谁 吃 椰子 没 吃 果肉 ？ 都 给 我别 扔 啦 [ 花心 ] [ 花心 ] [ 花心 ]   http : / / t . cn / z82IbA5,"['[嘻嘻]', '[馋嘴]', '[馋嘴]', '[害羞]', '[花心]', '[花心]', '[花心]']"
[ 馋嘴 ] [ 发红包 ] [ 发红包 ]   / / @ 脆 果儿 英美 代购 : 要 代购 的 亲们 详见 http : / / t . cn / zYCdm5i [ 亲亲 ],"['[馋嘴]', '[发红包]', '[发红包]', '[亲亲]']"
@ 日本 宅人   @ 米 雪 Hers   你们 拍 的 云海 照片 拿 出来 晒晒 [ 嘻嘻 ] 。 @ 星野 集团   / / @ 北海道 旅游 达 人 :   连续 3 天 云海 [ 浮云 ] [ 浮云 ] [ 浮云 ] ， 上海 北京 的 媒体 旅行社 好 幸运 ， 在 云海 概率 40% 的 情况 ， 早起 4 点 看到 了 云海 [ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ],"['[嘻嘻]', '[浮云]', '[浮云]', '[浮云]', '[鼓掌]', '[鼓掌]', '[鼓掌]']"
[ 鼓掌 ]   @ 外交学院 吾 心社   [ 威武 ]   [ 给力 ],"['[鼓掌]', '[威武]', '[给力]']"
神 算子 [ 偷笑 ] / @ 折花哥 : 回复 @ 郭大 逛逛 : 本相 基本 代表 了 正确方向 。 [ 嘻嘻 ]   / / @ 郭大 逛逛 : @ 折花哥   如何 评价 ？,"['[偷笑]', '[嘻嘻]']"
我 好奇 问问 ， 大家 家里 瞄星 人 也 是 这 副 德性 的 吗 ？ 这 蛋蛋 这货 昨夜 是 像 图 三 哪样 腿 儿 悬空 睡 了 半小时 ， 然后 像 图 六 哪样 手 悬空 继续 睡 [ 汗 ] 桌子 ， 柜子 够不着 第一 选择 就 会 站 起来 。 猫 这样 正常 吗 ？ [ 汗 ] [ 晕 ] [ 嘻嘻 ] [ 哈哈 ] [ 围观 ],"['[汗]', '[汗]', '[晕]', '[嘻嘻]', '[哈哈]', '[围观]']"
恭候大驾 。 [ 爱 你 ] [ 爱 你 ] [ 爱 你 ] [ 爱 你 ]   / / @ 美酷 宝宝 美国 月 子 生活馆 : 出柜 了 。   / / @ 萨姐 : 我 很快 就 ? 啦 ！ 童鞋 ? ? 看 我 ！   / / @ 美酷 宝宝 美国 月 子 生活馆 : West   Covina 月子 渡假 馆 的 外观 ， BY   Google   Map,"['[爱你]', '[爱你]', '[爱你]', '[爱你]']"
行 啊 ， 够 硬 的 ！ 原来 是 左青龙 右白虎 ， 中间 是 皮皮虾 玩球 ， 现在 改 经文 了 。 幸好 是 南派 小乘 的 佛教 ， 不 限 吃喝玩乐 ， 否则 对不起 师傅 的 功夫 了 [ 偷笑 ] ！ 另外 别 搓澡 的 时候 把 皮 搓 掉 了 ， 过 两天 我 去 拓本 ！ [ 嘻嘻 ],"['[偷笑]', '[嘻嘻]']"
【 # 超级 笑星 # 微 直播 】 最终 ~ 在 @ 小弟 王晶   导演 小 心肝 都 要 跳 出来 的 情况 下 ~ 两位 评委 老师 选择 了 @ 演员 孙 仲秋   @ 迟 永志   晋级 全国 20 强 [ 哈哈 ] ~ 阿毛 你 已经 把 欢笑 送给 了 大伙 ~ 不管 是否 能 再次 回到 这个 舞台 ~ 你 都 是 # 超级 笑星 # ！ [ 给力 ],"['[哈哈]', '[给力]']"
[ 鼓掌 ] @ 到家 美食 惠   要 注意 了 ！   / / @ 边疆 边 吃 边 说 : [ 赞 ] [ 围观 ],"['[鼓掌]', '[赞]', '[围观]']"
[ 太 开心 ] 哇 喔 ~ / / @ 紫禁城 杂志 :   / / @ 书生 一世 :   推荐 ～   [ 赞 ],"['[太开心]', '[赞]']"
/ / @ 逍遥 独酌 哥 : [ xyj 年 年 有 鱼 ] [ 马到成功 ] / / @ 个性 云南 :   / / @ 汉气 唐风 :   [ 鼓掌 ] “ 无论 燃烧 的 是 荆棘 或是 栋梁 [ 赞 ] 火焰 里 迸 得出 同样 的 光辉 ！ ”   http : / / t . cn / 8FqnP8h   http : / / t . cn / 8FqnP8h   [ 马到成功 ]   http : / / t . cn / 8FqnP8h   http : / / t . cn / 8FqnP8h   [ 马到成功 ],"['[xyj年年有鱼]', '[马到成功]', '[鼓掌]', '[赞]', '[马到成功]', '[马到成功]']"
[ 威武 ] [ 威武 ] [ 围观 ] [ 给力 ] / / @ 陆小凤 与 花 满楼 : # 陆小凤 与 花 满楼 # 【 小花 花 ， 你 在 我 小凤凤 心中 是 极好 的 ！ ！ 】 【 小花 花 ： 好好 说话 ！ 】 【 老 稀罕 你 了 [ 爱 你 ] 】 @ 张晓龙   @ 林 ? 吧   @ 林峰 星闻   @ 林峰 资讯 台   @ FungForever ? 迷会   @ 张晓龙 资讯 站,"['[威武]', '[威武]', '[围观]', '[给力]', '[爱你]']"
[ 鼓掌 ] [ 鼓掌 ] [ 鼓掌 ] [ 亲亲 ] [ 亲亲 ] [ 亲亲 ],"['[鼓掌]', '[鼓掌]', '[鼓掌]', '[亲亲]', '[亲亲]', '[亲亲]']"
